1748215070184,0,0,0,0,0,0,0,0,0,0,0
1748215070284,0,0,0,0,0,0,0,0,0,0,0
1748215070384,0,0,0,0,0,0,0,0,0,0,0
1748215070484,0,0,0,0,0,0,0,0,0,0,0
1748215070584,0,0,0,0,0,0,0,0,0,0,0
1748215070684,0,0,0,0,0,0,0,0,0,0,0
1748215070784,0,0,0,0,0,0,0,0,0,0,0
1748215070884,0,0,0,0,0,0,0,0,0,0,0
1748215070984,0,0,0,0,0,0,0,0,0,0,0
1748215071084,0,0,0,0,0,0,0,0,0,0,0
1748215071184,0,0,0,0,0,0,0,0,0,0,0
1748215071284,-3750000,280057,520522,25653,0,0,0,0,0,0,0
1748215071384,-5625000,421919,771618,38482,0,0,0,0,0,0,0
1748215071484,-7500000,574778,931072,51311,0,0,0,0,0,0,0
1748215071584,-9375000,723971,1108856,45810,0,0,0,0,0,0,0
1748215071684,-11250000,865832,1249983,76965,0,0,0,0,0,0,0
1748215071784,-13125000,1011360,1464423,89793,0,0,0,0,0,0,0
1748215071884,-15000000,1167884,1678863,102622,0,0,0,0,0,0,0
1748215071984,-16875000,1317077,1893303,78794,0,0,0,0,0,0,0
1748215072084,-18750000,1462605,2126073,91623,0,0,0,0,0,0,0
1748215072184,-18750000,1469937,2052761,54967,0,0,0,0,0,0,0
1748215072284,-18750000,1473603,2052761,54967,0,0,0,0,0,0,0
1748215072384,-18750000,1473603,2034434,54967,0,0,0,0,0,0,0
1748215072484,-18750000,1466272,2089421,73293,0,0,0,0,0,0,0
1748215072586,-18750000,1455274,2162733,109949,0,0,0,0,0,0,0
1748215072686,-18750000,1458940,2217719,91623,0,0,0,0,0,0,0
1748215072786,-18750000,1458940,2162733,73293,0,0,0,0,0,0,0
1748215072886,-18750000,1447944,2107747,73293,0,0,0,0,0,0,0
1748215072986,-18750000,1440613,2107747,128276,0,0,0,0,0,0,0
1748215073086,-18750000,1425949,2016104,128276,0,0,0,0,0,0,0
1748215073186,-18750000,1414952,2071087,164932,0,0,0,0,0,0,0
1748215073286,-18750000,1400289,1997774,183262,0,0,0,0,0,0,0
1748215073386,-18750000,1396623,1979444,146606,0,0,0,0,0,0,0
1748215073486,-18750000,1389291,1924458,128279,0,0,0,0,0,0,0
1748215073586,-18750000,1381960,1906132,128279,0,0,0,0,0,0,0
1748215073686,-18750000,1381960,1887802,109949,0,0,0,0,0,0,0
1748215073786,-18750000,1374628,1924462,128279,0,0,0,0,0,0,0
1748215073886,-18750000,1348968,1997778,109949,0,0,0,0,0,0,0
1748215073986,-18750000,1341637,2034434,91623,0,0,0,0,0,0,0
1748215074086,-18750000,1337972,2034434,73293,0,0,0,0,0,0,0
1748215074186,-18750000,1330640,1924466,73293,0,0,0,0,0,0,0
1748215074286,-18750000,1323309,1961122,54963,0,0,0,0,0,0,0
1748215074386,-18750000,1326975,1979452,54963,0,0,0,0,0,0,0
1748215074486,-18750000,1319644,1961126,54963,0,0,0,0,0,0,0
1748215074586,-18750000,1330641,1924469,54963,0,0,0,0,0,0,0
1748215074686,-18750000,1323309,1961126,36637,0,0,0,0,0,0,0
1748215074786,-18750000,1323309,1997782,73293,0,0,0,0,0,0,0
1748215074886,-18750000,1330640,1997782,109950,0,0,0,0,0,0,0
1748215074986,-18750000,1334305,1961126,128276,0,0,0,0,0,0,0
1748215075086,-18750000,1348968,2034438,109950,0,0,0,0,0,0,0
1748215075186,-18750000,1367296,2144407,109950,0,0,0,0,0,0,0
1748215075286,-18750000,1363631,2126081,128279,0,0,0,0,0,0,0
1748215075386,-18750000,1363631,2071094,146606,0,0,0,0,0,0,0
1748215075486,-18750000,1359966,2089421,146606,0,0,0,0,0,0,0
1748215075586,-18750000,1341637,2126077,128279,0,0,0,0,0,0,0
1748215075686,-18750000,1326975,2052764,183262,0,0,0,0,0,0,0
1748215075786,-18750000,1330641,1961122,164932,0,0,0,0,0,0,0
1748215075888,-18750000,1330641,1961122,128276,0,0,0,0,0,0,0
1748215075988,-18750000,1323310,1997778,128276,0,0,0,0,0,0,0
1748215076088,-18750000,1312312,1961122,164932,0,0,0,0,0,0,0
1748215076188,-18750000,1282987,1832823,128276,0,0,0,0,0,0,0
1748215076288,-18750000,1282987,1869479,146602,0,0,0,0,0,0,0
1748215076388,-18750000,1268324,1851149,164932,0,0,0,0,0,0,0
1748215076488,-18750000,1271990,1942792,164932,0,0,0,0,0,0,0
1748215076588,-18750000,1279321,1961118,183258,0,0,0,0,0,0,0
1748215076688,-18750000,1275656,2071087,164932,0,0,0,0,0,0,0
1748215076788,-18750000,1257327,2126073,146606,0,0,0,0,0,0,0
1748215076888,-18750000,1257327,2126073,183262,0,0,0,0,0,0,0
1748215076988,-18750000,1246331,2089417,164936,0,0,0,0,0,0,0
1748215077088,-18750000,1235334,2144403,146606,0,0,0,0,0,0,0
1748215077188,-18750000,1242665,2236046,164936,0,0,0,0,0,0,0
1748215077288,-18750000,1249997,2217716,164936,0,0,0,0,0,0,0
1748215077388,-18750000,1257328,2291032,183262,0,0,0,0,0,0,0
1748215077488,-18750000,1246331,2272706,201588,0,0,0,0,0,0,0
1748215077588,-18750000,1249997,2254379,183262,0,0,0,0,0,0,0
1748215077688,-18750000,1253663,2236053,183262,0,0,0,0,0,0,0
1748215077788,-18750000,1264660,2217723,164932,0,0,0,0,0,0,0
1748215077888,-18750000,1271991,2089424,146606,0,0,0,0,0,0,0
1748215077988,-18750000,1279322,2107754,128276,0,0,0,0,0,0,0
1748215078088,-18750000,1290319,2089424,146606,0,0,0,0,0,0,0
1748215078188,-18750000,1282988,2126081,146606,0,0,0,0,0,0,0
1748215078288,-18750000,1286653,2144411,128279,0,0,0,0,0,0,0
1748215078389,-18750000,1282987,2071094,109953,0,0,0,0,0,0,0
1748215078489,-18750000,1297649,2016108,91627,0,0,0,0,0,0,0
1748215078589,-18750000,1279321,2016108,91627,0,0,0,0,0,0,0
1748215078689,-18750000,1290318,2016108,109953,0,0,0,0,0,0,0
1748215078789,-18750000,1286652,2034438,146609,0,0,0,0,0,0,0
1748215078889,-18750000,1286652,2071094,146609,0,0,0,0,0,0,0
1748215078989,-18750000,1290318,2071094,146609,0,0,0,0,0,0,0
1748215079089,-18750000,1286652,2071094,109953,0,0,0,0,0,0,0
1748215079189,-18750000,1301315,1979452,109953,0,0,0,0,0,0,0
1748215079289,-18750000,1301315,1979452,73297,0,0,0,0,0,0,0
1748215079389,-18750000,1290318,1961126,54967,0,0,0,0,0,0,0
1748215079489,-18750000,1282987,2016112,73293,0,0,0,0,0,0,0
1748215079589,-18750000,1279321,1979456,91620,0,0,0,0,0,0,0
1748215079689,-18750000,1257326,1961126,73293,0,0,0,0,0,0,0
1748215079789,-18750000,1242664,1997782,36637,0,0,0,0,0,0,0
1748215079889,-18750000,1217004,1961126,36637,0,0,0,0,0,0,0
1748215079989,-18750000,1213339,1961126,73293,0,0,0,0,0,0,0
1748215080089,-18750000,1213339,1887813,219918,0,0,0,0,0,0,0
1748215080189,-18750000,1198676,1942799,421530,0,0,0,0,0,0,0
