1747171620428,0,0,0,0,0,0,0,0
1747171620528,0,0,0,0,0,0,0,0
1747171620628,0,0,0,0,0,0,0,0
1747171620728,0,0,0,0,0,0,0,0
1747171620828,0,0,0,0,0,0,0,0
1747171620928,0,0,0,0,0,0,0,0
1747171621028,0,0,0,0,0,0,0,0
1747171621128,0,0,0,0,0,0,0,0
1747171621228,0,0,0,0,0,0,0,0
1747171621328,0,0,0,0,0,0,0,0
1747171621428,0,0,0,0,0,0,0,0
1747171621528,-55012,-788137,-13313,0,0,0,0,0
1747171621628,-55012,-238275,-13313,-8957,-5889,-257,256,-1
1747171621728,-55012,311550,-13313,-8701,-5889,512,0,-257
1747171621828,128287,128287,-13313,-8957,-6145,-1,512,0
1747171621928,128287,-604875,-13825,-8701,-5889,-513,256,256
1747171622028,128287,-55012,-13825,-9725,-6145,-1,0,0
1747171622128,128287,-788137,-13057,-8957,-5633,-1,512,0
1747171622228,-55012,-604875,-13313,-9725,-5889,-1,0,-1
1747171622328,-55012,-238275,-13313,-9469,-5377,0,256,0
1747171622428,-55012,-604875,-13057,-9725,-5889,0,-1,-257
1747171622528,-55012,-238275,-13057,-8445,-6145,-257,512,256
1747171622628,128287,-238275,-13825,-9469,-5889,0,256,-257
1747171622728,-55012,-238275,-13313,-8189,-6145,256,0,512
1747171622828,-55012,-604875,-13569,-8957,-5889,256,0,-1
1747171622928,-55012,-604875,-13313,-8445,-6401,-1,512,0
1747171623028,-55012,-421575,-13313,-9725,-5633,256,0,-513
1747171623128,128287,-55012,-13313,-9469,-5633,256,0,0
1747171623228,128287,-421575,-14081,-9213,-5889,0,512,-1
1747171623328,-55012,-55012,-13569,-8445,-6145,0,256,256
1747171623428,128287,128287,-13313,-9213,-5121,256,0,0
1747171623528,128287,-238275,-12801,-9469,-6401,0,-257,256
1747171623628,-55012,-604875,-13313,-8957,-5633,-1,-1,0
1747171623728,128287,311550,-13313,-9469,-5889,0,-1,512
1747171623828,128287,128287,-13313,-9213,-5121,-1,-257,0
1747171623928,128287,-55012,-13569,-9469,-6145,-1,256,-1
1747171624028,-55012,-604875,-13313,-9725,-5121,256,-257,-1
1747171624128,128287,311550,-13569,-9725,-5377,0,256,256
1747171624228,-55012,-55012,-13313,-8957,-5633,0,-1,256
1747171624328,128287,-604875,-13313,-9469,-5633,0,256,0
1747171624428,128287,-238275,-13057,-9213,-5377,0,256,0
1747171624528,128287,-55012,-13313,-9213,-5121,-1,256,0
1747171624628,128287,-238275,-13057,-8957,-5633,-257,512,-1
1747171624728,-55012,-604875,-13825,-8957,-5377,-1,-257,0
1747171624828,128287,-604875,-13569,-8189,-6145,256,256,-1
1747171624928,-55012,311550,-13569,-9213,-5889,512,0,-1
1747171625028,128287,311550,-13057,-8189,-6657,-1,-1,512
1747171625128,128287,311550,-13313,-9725,-5377,256,256,-1
1747171625228,128287,-421575,-13569,-7933,-5377,0,-257,512
1747171625328,-55012,311550,-13569,-9469,-5889,-257,0,-1
1747171625428,-55012,-55012,-13313,-8957,-5633,-257,0,0
1747171625528,-55012,-238275,-13057,-9469,-5633,0,256,-1
1747171625628,128287,-604875,-12545,-9213,-5633,-257,256,512
1747171625728,128287,-238275,-12801,-9725,-5633,0,-769,-1
1747171625828,-55012,-604875,-13313,-9469,-5377,0,-513,-1
1747171625928,-55012,-238275,-13313,-9469,-5889,0,0,0
1747171626028,128287,-238275,-13313,-9213,-6401,0,0,-1
1747171626128,128287,-55012,-13057,-9725,-5121,0,-513,-1
1747171626228,128287,-604875,-13313,-8445,-5633,-257,-257,512
1747171626328,-55012,-238275,-13313,-9469,-5889,-1,-513,-257
1747171626428,128287,-604875,-13057,-8445,-5377,0,256,0
1747171626528,128287,-55012,-12801,-8701,-5121,256,0,256
1747171626628,128287,-238275,-13057,-8445,-5377,-257,-1,0
1747171626728,128287,311550,-14081,-9981,-5889,-1,0,512
1747171626828,-55012,-421575,-13313,-9213,-6145,256,-1,1024
1747171626928,128287,-421575,-13057,-9213,-5377,256,-257,0
1747171627028,128287,128287,-13569,-9469,-5633,-1,0,256
1747171627128,-55012,-604875,-13313,-8957,-5377,-1,0,-1
1747171627228,-55012,-55012,-13313,-9725,-4865,512,-257,-1
1747171627328,-55012,311550,-13569,-8957,-6145,512,-1,256
1747171627428,128287,-238275,-13057,-9213,-5633,256,-1,0
1747171627528,128287,311550,-13057,-9469,-6145,-1,256,0
1747171627628,128287,311550,-13825,-9981,-5121,0,256,-257
1747171627728,128287,-55012,-13313,-8701,-6145,256,0,512
1747171627828,128287,-238275,-13825,-9725,-5377,512,256,0
1747171627928,-55012,-604875,-12801,-8701,-5377,256,256,512
1747171628028,128287,-238275,-13569,-9725,-5121,-1,768,-257
1747171628128,58435500,-421575,-13057,-9213,-5377,-1,512,0
1747171628228,58435500,-604875,-12801,-9725,-5121,-257,-257,0
1747171628328,-55012,-55012,-13313,-8445,-6401,-1,0,256
1747171628428,311550,128287,-13313,-9725,-4609,-1,0,-257
1747171628528,-55012,-55012,-13569,-8957,-6145,0,0,-257
1747171628628,-55012,-604875,-13313,-8701,-6145,-257,512,-1
1747171628728,-55012,-604875,-13057,-7421,-6145,-257,-1,256
1747171628828,-55012,-238275,-13313,-8957,-5377,-257,-1,-257
1747171628928,128287,-55012,-13569,-8701,-6145,256,0,768
1747171629028,128287,-604875,-13057,-9213,-5889,256,-257,0
1747171629128,-55012,-238275,-13313,-8957,-6145,0,0,512
1747171629228,-55012,311550,-13569,-9725,-5633,0,0,0
1747171629328,-55012,-238275,-13057,-9725,-5633,256,0,0
1747171629428,128287,311550,-13569,-8957,-5633,256,-1,512
1747171629528,-55012,494850,-13313,-8957,-5377,256,0,-1
1747171629628,-55012,-55012,-13313,-8701,-4865,-257,512,256
1747171629728,-55012,-604875,-13569,-9469,-5377,-257,-1,0
1747171629828,-55012,-55012,-13313,-8701,-5121,-257,-1,256
1747171629928,128287,128287,-13313,-9469,-5121,-257,-1,0
