1748127916054,0,0,0,0,0,0,0,0,0,0
1748127916154,0,0,0,0,0,0,0,0,0,0
1748127916254,0,0,0,0,0,0,0,0,0,0
1748127916354,0,0,0,0,0,0,0,0,0,0
1748127916454,0,0,0,0,0,0,0,0,0,0
1748127916554,0,0,0,0,0,0,0,0,0,0
1748127916654,0,0,0,0,0,0,0,0,0,0
1748127916754,0,0,0,0,0,0,0,0,0,0
1748127916854,0,0,0,0,0,0,0,0,0,0
1748127916954,0,0,0,0,0,0,0,0,0,0
1748127917054,0,0,0,0,0,0,0,0,0,0
1748127917154,-3750000,38856,1088707,1162020,0,0,0,0,0,0
1748127917254,-5625000,58285,1761359,1779686,0,0,0,0,0,0
1748127917354,-7500000,70382,2342369,2379026,0,0,0,0,0,0
1748127917454,-9375000,82480,2996692,2960036,0,0,0,0,0,0
1748127917554,-11250000,83580,3706001,3522716,0,0,0,0,0,0
1748127917654,-13125000,95678,4396979,4158712,0,0,0,0,0,0
1748127917754,-15000000,100443,5014646,4794708,0,0,0,0,0,0
1748127917854,-16875000,119872,5632312,5449031,0,0,0,0,0,0
1748127917954,-18750000,135635,6323290,6066697,0,0,0,0,0,0
1748127918054,-18750000,146632,6378277,6103353,0,0,0,0,0,0
1748127918154,-18750000,161295,6524902,6140009,0,0,0,0,0,0
1748127918254,-18750000,150298,6469915,6085023,0,0,0,0,0,0
1748127918354,-18750000,135635,6524902,6085023,0,0,0,0,0,0
1748127918454,-18750000,128303,6524902,6103353,0,0,0,0,0,0
1748127918554,-18750000,139300,6433259,6194996,0,0,0,0,0,0
1748127918654,-18750000,139300,6341620,6176666,0,0,0,0,0,0
1748127918754,-18750000,153963,6359950,6121679,0,0,0,0,0,0
1748127918854,-18750000,146632,6433263,6048367,0,0,0,0,0,0
1748127918954,-18750000,142967,6359950,5993381,0,0,0,0,0,0
1748127919054,-18750000,120972,6359950,6030037,0,0,0,0,0,0
1748127919154,-18750000,102644,6323294,6030037,0,0,0,0,0,0
1748127919254,-18750000,102644,6323294,6085023,0,0,0,0,0,0
1748127919354,-18750000,98978,6304964,6140006,0,0,0,0,0,0
1748127919454,-18750000,102644,6231652,6194988,0,0,0,0,0,0
1748127919554,-18750000,106310,6304964,6121676,0,0,0,0,0,0
1748127919654,-18750000,117306,6249978,6085019,0,0,0,0,0,0
1748127919754,-18750000,106309,6231648,6103349,0,0,0,0,0,0
1748127919854,-18750000,106309,6176665,6048363,0,0,0,0,0,0
1748127919954,-18750000,172291,6103353,6121679,0,0,0,0,0,0
1748127920054,-18750000,194285,6176665,6085023,0,0,0,0,0,0
1748127920154,-18750000,197951,6158339,6066697,0,0,0,0,0,0
1748127920254,-18750000,142965,6213325,6066697,0,0,0,0,0,0
1748127920354,-18750000,18332,6286638,5993384,0,0,0,0,0,0
1748127920454,-18750000,-10993,6378280,5956728,0,0,0,0,0,0
1748127920554,-18750000,73317,6341624,6011714,0,0,0,0,0,0
1748127920654,-18750000,161294,6451593,5993384,0,0,0,0,0,0
1748127920754,-18750000,230942,6396607,5975054,0,0,0,0,0,0
1748127920854,-18750000,216279,6451589,6066697,0,0,0,0,0,0
1748127920954,-18750000,109974,6579888,6030041,0,0,0,0,0,0
1748127921054,-18750000,32994,6561558,6048371,0,0,0,0,0,0
1748127921154,-18750000,65986,6579884,6085027,0,0,0,0,0,0
1748127921254,-18750000,183288,6543228,6085027,0,0,0,0,0,0
1748127921354,-18750000,274930,6433259,6140013,0,0,0,0,0,0
1748127921454,-18750000,322584,6359947,6140013,0,0,0,0,0,0
1748127921554,-18750000,271264,6378277,6140013,0,0,0,0,0,0
1748127921654,-18750000,212613,6396607,6213329,0,0,0,0,0,0
1748127921754,-18750000,216279,6414937,6231659,0,0,0,0,0,0
1748127921854,-18750000,282262,6378281,6213333,0,0,0,0,0,0
