1748045019602,0,0,0,0,0,0,0,0,0,0
1748045019702,0,0,0,0,0,0,0,0,0,0
1748045019802,0,0,0,0,0,0,0,0,0,0
1748045019902,0,0,0,0,0,0,0,0,0,0
1748045020002,0,0,0,0,0,0,0,0,0,0
1748045020102,0,0,0,0,0,0,0,0,0,0
1748045020202,0,0,0,0,0,0,0,0,0,0
1748045020302,0,0,0,0,0,0,0,0,0,0
1748045020402,0,0,0,0,0,0,0,0,0,0
1748045020502,0,0,0,0,0,0,0,0,0,0
1748045020602,0,0,0,0,0,0,0,0,0,0
1748045020702,-3750000,636364,703807,685481,0,0,0,0,0,0
1748045020802,-3750000,636364,703807,685481,0,0,0,0,0,0
1748045020902,-5625000,967376,1009889,973237,0,0,0,0,0,0
1748045021002,-5625000,967376,1009889,973237,0,0,0,0,0,0
1748045021102,-7500000,1316716,1407614,1279319,0,0,0,0,0,0
1748045021202,-7500000,1316716,1407614,1279319,0,0,0,0,0,0
1748045021302,-9375000,1633065,1768683,1530416,0,0,0,0,0,0
1748045021402,-9375000,1633065,1768683,1530416,0,0,0,0,0,0
1748045021502,-9375000,1633065,1768683,1530416,0,0,0,0,0,0
1748045021602,-11250000,1949414,2093096,1799842,0,0,0,0,0,0
1748045021702,-11250000,1949414,2093096,1799842,0,0,0,0,0,0
1748045021802,-13125000,2258432,2399178,2124254,0,0,0,0,0,0
1748045021902,-13125000,2258432,2399178,2124254,0,0,0,0,0,0
1748045022002,-15000000,2571116,2668604,2448667,0,0,0,0,0,0
1748045022102,-15000000,2571116,2668604,2448667,0,0,0,0,0,0
1748045022202,-16875000,2887466,2956361,2736423,0,0,0,0,0,0
1748045022302,-16875000,2887466,2956361,2736423,0,0,0,0,0,0
1748045022402,-18750000,3225809,3280773,3024179,0,0,0,0,0,0
1748045022502,-18750000,3225809,3280773,3024179,0,0,0,0,0,0
1748045022602,-18750000,3247803,3262443,2987523,0,0,0,0,0,0
1748045022702,-18750000,3247803,3262443,2987523,0,0,0,0,0,0
1748045022802,-18750000,3280794,3280773,2987523,0,0,0,0,0,0
1748045022902,-18750000,3280794,3280773,2987523,0,0,0,0,0,0
1748045023002,-18750000,3280794,3280773,2987523,0,0,0,0,0,0
1748045023102,-18750000,3284460,3280773,2987523,0,0,0,0,0,0
1748045023202,-18750000,3284460,3280773,2987523,0,0,0,0,0,0
1748045023302,-18750000,3262466,3244117,2987523,0,0,0,0,0,0
1748045023402,-18750000,3262466,3244117,2987523,0,0,0,0,0,0
1748045023502,-18750000,3295457,3244117,3042509,0,0,0,0,0,0
1748045023602,-18750000,3295457,3244117,3042509,0,0,0,0,0,0
1748045023702,-18750000,3295457,3262443,3097496,0,0,0,0,0,0
1748045023802,-18750000,3295457,3262443,3097496,0,0,0,0,0,0
1748045023902,-18750000,3313786,3244117,3097496,0,0,0,0,0,0
1748045024002,-18750000,3313786,3244117,3097496,0,0,0,0,0,0
1748045024102,-18750000,3328448,3262447,3115822,0,0,0,0,0,0
1748045024202,-18750000,3328448,3262447,3115822,0,0,0,0,0,0
1748045024302,-18750000,3350443,3207460,3152478,0,0,0,0,0,0
1748045024402,-18750000,3350443,3207460,3152478,0,0,0,0,0,0
1748045024502,-18750000,3354108,3207460,3189134,0,0,0,0,0,0
1748045024602,-18750000,3354108,3207460,3189134,0,0,0,0,0,0
1748045024702,-18750000,3354108,3207460,3189134,0,0,0,0,0,0
1748045024802,-18750000,3350443,3225790,3189134,0,0,0,0,0,0
1748045024902,-18750000,3350443,3225790,3189134,0,0,0,0,0,0
1748045025002,-18750000,3339446,3134148,3115822,0,0,0,0,0,0
1748045025102,-18750000,3339446,3134148,3115822,0,0,0,0,0,0
1748045025202,-18750000,3339446,3152478,3170804,0,0,0,0,0,0
1748045025302,-18750000,3339446,3152478,3170804,0,0,0,0,0,0
1748045025402,-18750000,3350443,3170808,3170804,0,0,0,0,0,0
1748045025502,-18750000,3350443,3170808,3170804,0,0,0,0,0,0
1748045025602,-18750000,3332114,3189138,3189134,0,0,0,0,0,0
1748045025702,-18750000,3332114,3189138,3189134,0,0,0,0,0,0
1748045025802,-18750000,3332114,3189138,3189134,0,0,0,0,0,0
1748045025902,-18750000,3332114,3189138,3189134,0,0,0,0,0,0
1748045026002,-18750000,3339445,3262450,3207461,0,0,0,0,0,0
1748045026102,-18750000,3339445,3262450,3207461,0,0,0,0,0,0
1748045026202,-18750000,3339445,3262450,3207461,0,0,0,0,0,0
1748045026302,-18750000,3354108,3280777,3170804,0,0,0,0,0,0
1748045026402,-18750000,3354108,3280777,3170804,0,0,0,0,0,0
1748045026502,-18750000,3343111,3445732,3170804,0,0,0,0,0,0
