1748126929807,0,0,0,0,0,0,0,0,0,0
1748126929907,0,0,0,0,0,0,0,0,0,0
1748126930007,0,0,0,0,0,0,0,0,0,0
1748126930107,0,0,0,0,0,0,0,0,0,0
1748126930207,0,0,0,0,0,0,0,0,0,0
1748126930307,0,0,0,0,0,0,0,0,0,0
1748126930407,0,0,0,0,0,0,0,0,0,0
1748126930507,0,0,0,0,0,0,0,0,0,0
1748126930607,0,0,0,0,0,0,0,0,0,0
1748126930707,0,0,0,0,0,0,0,0,0,0
1748126930807,0,0,0,0,0,0,0,0,0,0
1748126930907,-3750000,-1465,-47658,-10998,0,0,0,0,0,0
1748126931007,-5625000,-15028,-144802,-53156,0,0,0,0,0,0
1748126931107,-7500000,37391,-168630,-22001,0,0,0,0,0,0
1748126931207,-9375000,-27491,-174131,9153,0,0,0,0,0,0
1748126931307,-11250000,32259,-142976,21982,0,0,0,0,0,0
1748126931407,-13125000,70016,-130147,-1845,0,0,0,0,0,0
1748126931507,-15000000,107774,-98992,-7346,0,0,0,0,0,0
1748126931607,-16875000,141865,-31177,60468,0,0,0,0,0,0
1748126931707,-18750000,183287,73293,201596,0,0,0,0,0,0
1748126931807,-18750000,84314,274908,274908,0,0,0,0,0,0
1748126931907,-18750000,29328,513176,403207,0,0,0,0,0,0
1748126932007,-18750000,-21990,843089,659804,0,0,0,0,0,0
1748126932107,-18750000,2,1136343,898076,0,0,0,0,0,0
1748126932207,-18750000,139298,1429601,1044704,0,0,0,0,0,0
1748126932307,-18750000,142964,1594559,1319632,0,0,0,0,0,0
1748126932407,-18750000,32994,1851157,1686198,0,0,0,0,0,0
1748126932507,-18750000,-106302,2034442,2016112,0,0,0,0,0,0
1748126932607,-18750000,-131962,2364352,2327695,0,0,0,0,0,0
1748126932707,-18750000,-131962,2547637,2492650,0,0,0,0,0,0
1748126932807,-18750000,-65979,2804234,2749248,0,0,0,0,0,0
1748126932907,-18750000,36659,2859221,3005845,0,0,0,0,0,0
1748126933007,-18750000,109973,3024176,3097488,0,0,0,0,0,0
1748126933107,-18750000,58653,3152474,3244117,0,0,0,0,0,0
1748126933207,-18750000,-7328,3262443,3445732,0,0,0,0,0,0
1748126933307,-18750000,-54982,3427398,3519044,0,0,0,0,0,0
1748126933407,-18750000,32993,3519041,3610687,0,0,0,0,0,0
1748126933507,-18750000,150296,3775638,3720655,0,0,0,0,0,0
1748126933607,-18750000,146630,3867281,3683995,0,0,0,0,0,0
1748126933707,-18750000,128301,4013906,3757312,0,0,0,0,0,0
1748126933807,-18750000,135632,3995579,3848954,0,0,0,0,0,0
1748126933907,-18750000,150296,4142208,3940597,0,0,0,0,0,0
1748126934007,-18750000,157627,4215521,4068895,0,0,0,0,0,0
1748126934107,-18750000,128302,4307163,4142208,0,0,0,0,0,0
1748126934207,-18750000,120970,4288837,4178864,0,0,0,0,0,0
1748126934307,-18750000,128302,4398806,4307163,0,0,0,0,0,0
1748126934407,-18750000,120971,4582091,4325493,0,0,0,0,0,0
1748126934507,-18750000,124637,4618751,4343823,0,0,0,0,0,0
1748126934607,-18750000,131969,4618751,4435465,0,0,0,0,0,0
1748126934707,-18750000,131969,4692067,4563764,0,0,0,0,0,0
1748126934807,-18750000,76983,4765379,4582094,0,0,0,0,0,0
1748126934907,-18750000,-10992,4893678,4563764,0,0,0,0,0,0
1748126935007,-18750000,14667,4948664,4637081,0,0,0,0,0,0
1748126935107,-18750000,69651,4857022,4618751,0,0,0,0,0,0
1748126935207,-18750000,11000,5021977,4692063,0,0,0,0,0,0
1748126935307,-18750000,43992,5095293,4710393,0,0,0,0,0,0
1748126935407,-18750000,-14658,5113619,4765379,0,0,0,0,0,0
1748126935507,-18750000,-76975,5095289,4857022,0,0,0,0,0,0
