1748126108463,0,0,0,0,0,0,0,0,0,0
1748126108563,0,0,0,0,0,0,0,0,0,0
1748126108663,0,0,0,0,0,0,0,0,0,0
1748126108763,0,0,0,0,0,0,0,0,0,0
1748126108863,0,0,0,0,0,0,0,0,0,0
1748126108963,0,0,0,0,0,0,0,0,0,0
1748126109063,0,0,0,0,0,0,0,0,0,0
1748126109163,0,0,0,0,0,0,0,0,0,0
1748126109263,0,0,0,0,0,0,0,0,0,0
1748126109363,0,0,0,0,0,0,0,0,0,0
1748126109463,0,0,0,0,0,0,0,0,0,0
1748126109563,-3750000,-96773,410549,300581,0,0,0,0,0,0
1748126109663,-5625000,-81010,496691,478364,0,0,0,0,0,0
1748126109763,-7500000,-65247,692804,619492,0,0,0,0,0,0
1748126109863,-9375000,-45819,760619,742289,0,0,0,0,0,0
1748126109963,-11250000,-41053,846761,865087,0,0,0,0,0,0
1748126110063,-13125000,-32622,1042874,969558,0,0,0,0,0,0
1748126110163,-15000000,-38853,1202328,1129012,0,0,0,0,0,0
1748126110263,-16875000,-23090,1306799,1251809,0,0,0,0,0,0
1748126110363,-18750000,3669,1392940,1429593,0,0,0,0,0,0
1748126110463,-18750000,135634,1301298,1392937,0,0,0,0,0,0
1748126110563,-18750000,109974,1301298,1356281,0,0,0,0,0,0
1748126110663,-18750000,120971,1429597,1301294,0,0,0,0,0,0
1748126110763,-18750000,120971,1411267,1319621,0,0,0,0,0,0
1748126110863,-18750000,102643,1429593,1337951,0,0,0,0,0,0
1748126110963,-18750000,102643,1447923,1301294,0,0,0,0,0,0
1748126111063,-18750000,95312,1411263,1319621,0,0,0,0,0,0
1748126111163,-18750000,120971,1447923,1246308,0,0,0,0,0,0
1748126111263,-18750000,117306,1502905,1191326,0,0,0,0,0,0
1748126111363,-18750000,91646,1502905,1172996,0,0,0,0,0,0
1748126111463,-18750000,87980,1539565,1136339,0,0,0,0,0,0
1748126111563,-18750000,76983,1521239,1136339,0,0,0,0,0,0
1748126111663,-18750000,65986,1374614,1118013,0,0,0,0,0,0
1748126111763,-18750000,54989,1356284,1099687,0,0,0,0,0,0
1748126111863,-18750000,76982,1447927,1063030,0,0,0,0,0,0
1748126111963,-18750000,98977,1521239,1099687,0,0,0,0,0,0
1748126112063,-18750000,102642,1411270,1063030,0,0,0,0,0,0
1748126112163,-18750000,91645,1264642,1081360,0,0,0,0,0,0
1748126112263,-18750000,91645,1173003,1026374,0,0,0,0,0,0
1748126112363,-18750000,124636,1264646,934735,0,0,0,0,0,0
1748126112463,-18750000,142964,1118017,934735,0,0,0,0,0,0
1748126112563,-18750000,157627,1099687,898079,0,0,0,0,0,0
1748126112663,-18750000,117305,1209656,861423,0,0,0,0,0,0
1748126112763,-18750000,7335,1172999,806437,0,0,0,0,0,0
1748126112863,-18750000,7335,1063031,788107,0,0,0,0,0,0
1748126112963,-18750000,40326,1008044,788107,0,0,0,0,0,0
1748126113063,-18750000,21997,1063031,769781,0,0,0,0,0,0
1748126113163,-18750000,-7328,1081361,769781,0,0,0,0,0,0
1748126113263,-18750000,-40319,1227986,843093,0,0,0,0,0,0
1748126113363,-18750000,-18325,1209656,861419,0,0,0,0,0,0
1748126113463,-18750000,-21990,1209656,898076,0,0,0,0,0,0
1748126113563,-18750000,43992,1227986,916402,0,0,0,0,0,0
1748126113663,-18750000,-40319,1191329,843086,0,0,0,0,0,0
1748126113763,-18750000,102642,1063031,806429,0,0,0,0,0,0
1748126113863,-18750000,84314,1099687,788103,0,0,0,0,0,0
1748126113963,-18750000,95311,1026374,733121,0,0,0,0,0,0
1748126114063,-18750000,164960,1136343,714791,0,0,0,0,0,0
1748126114163,-18750000,212614,1063027,659804,0,0,0,0,0,0
