1746394601864,0,0,0,0,0,0,0,0
1746394601907,0,0,0,0,0,0,0,0
1746394601948,0,0,0,0,0,0,0,0
1746394601989,0,0,0,0,0,0,0,0
1746394602030,0,0,0,0,0,0,0,0
1746394602071,0,0,0,0,0,0,0,0
1746394602112,0,0,0,0,0,0,0,0
1746394602152,0,0,0,0,0,0,0,0
1746394602198,0,0,0,0,0,0,0,0
1746394602239,0,0,0,0,0,0,0,0
1746394602280,0,0,0,0,0,0,0,0
1746394602321,0,0,0,0,0,0,0,0
1746394602361,0,0,0,0,0,0,0,0
1746394602402,0,0,0,0,0,0,0,0
1746394602448,0,0,0,0,0,0,0,0
1746394602488,0,0,0,0,0,0,0,0
1746394602530,0,0,0,0,0,0,0,0
1746394602570,0,0,0,0,0,0,0,0
1746394602611,0,0,0,0,0,0,0,0
1746394602651,0,0,0,0,0,0,0,0
1746394602691,0,0,0,0,0,0,0,0
1746394602731,0,0,0,0,0,0,0,0
1746394602771,0,0,0,0,0,0,0,0
1746394602812,0,0,0,0,0,0,0,0
1746394602852,0,0,0,0,0,0,0,0
1746394602892,0,0,0,0,0,0,0,0
1746394602932,0,0,0,0,0,0,0,0
1746394602972,0,0,0,0,0,0,0,0
1746394603013,0,0,0,0,0,0,0,0
1746394603053,0,0,0,0,0,0,0,0
1746394603093,0,0,0,0,0,0,0,0
1746394603133,0,0,0,0,0,0,0,0
1746394603173,0,0,0,0,0,0,0,0
1746394603213,0,0,0,0,0,0,0,0
1746394603253,0,0,0,0,0,0,0,0
1746394603293,0,0,0,0,0,0,0,0
1746394603333,0,0,0,0,0,0,0,0
1746394603373,0,0,0,0,0,0,0,0
1746394603414,0,0,0,0,0,0,0,0
1746394603454,0,0,0,0,0,0,0,0
1746394603494,0,0,0,0,0,0,0,0
1746394603534,0,0,0,0,0,0,0,0
1746394603574,0,0,0,0,0,0,0,0
1746394603615,0,0,0,0,0,0,0,0
1746394603655,0,0,0,0,0,0,0,0
1746394603701,0,0,0,0,0,0,0,0
1746394603742,0,0,0,0,0,0,0,0
1746394603783,0,0,0,0,0,0,0,0
1746394603824,0,0,0,0,0,0,0,0
1746394603869,0,0,0,0,0,0,0,0
1746394603910,0,0,0,0,0,0,0,0
1746394603951,0,0,0,0,0,0,0,0
1746394603992,0,0,0,0,0,0,0,0
1746394604033,0,0,0,0,0,0,0,0
1746394604074,0,0,0,0,0,0,0,0
1746394604114,0,0,0,0,0,0,0,0
1746394604154,0,0,0,0,0,0,0,0
1746394604194,0,0,0,0,0,0,0,0
1746394604234,0,0,0,0,0,0,0,0
1746394604274,0,0,0,0,0,0,0,0
1746394604315,0,0,0,0,0,0,0,0
1746394604355,0,0,0,0,0,0,0,0
1746394604395,0,0,0,0,0,0,0,0
1746394604435,0,0,0,0,0,0,0,0
1746394604475,0,0,0,0,0,0,0,0
1746394604516,0,0,0,0,0,0,0,0
1746394604556,0,0,0,0,0,0,0,0
1746394604602,0,0,0,0,0,0,0,0
1746394604643,0,0,0,0,0,0,0,0
1746394604684,0,0,0,0,0,0,0,0
1746394604725,0,0,0,0,0,0,0,0
1746394604770,0,0,0,0,0,0,0,0
1746394604811,0,0,0,0,0,0,0,0
1746394604852,0,0,0,0,0,0,0,0
1746394604893,0,0,0,0,0,0,0,0
1746394604934,0,0,0,0,0,0,0,0
1746394604975,0,0,0,0,0,0,0,0
1746394605016,0,0,0,0,0,0,0,0
1746394605056,0,0,0,0,0,0,0,0
1746394605102,0,0,0,0,0,0,0,0
