1746567476173,0,0,0,0,0,0,0,0
1746567477089,-18750000,-238275,0,0,0,0,0,0
1746567477130,-18750000,-238275,0,0,0,0,0,0
1746567477171,-18750000,-238275,0,0,0,0,0,0
1746567477212,-18750000,-421575,0,0,0,0,0,0
1746567477253,-18750000,-421575,0,0,0,0,0,0
1746567477294,-18750000,-238275,0,0,0,0,0,0
1746567477339,-18750000,-55012,0,0,0,0,0,0
1746567477380,-18750000,-55012,0,0,0,0,0,0
1746567477421,-18750000,-238275,0,0,0,0,0,0
1746567477462,-18750000,128287,0,0,0,0,0,0
1746567477503,-18750000,-55012,0,0,0,0,0,0
1746567477544,-18750000,-55012,0,0,0,0,0,0
1746567477585,-18750000,-421575,0,0,0,0,0,0
1746567477630,-18750000,-55012,0,0,0,0,0,0
1746567477671,-18750000,-55012,0,0,0,0,0,0
1746567477712,-18750000,-238275,0,0,0,0,0,0
1746567477753,-18750000,-55012,0,0,0,0,0,0
1746567477793,-18750000,-55012,0,0,0,0,0,0
1746567477834,-18750000,-55012,0,0,0,0,0,0
1746567477875,-18750000,-238275,0,0,0,0,0,0
1746567477916,-18750000,-238275,0,0,0,0,0,0
1746567477961,-18750000,-55012,0,0,0,0,0,0
1746567478002,-18750000,-238275,0,0,0,0,0,0
1746567478043,-18750000,-238275,0,0,0,0,0,0
1746567478084,-18750000,-55012,0,0,0,0,0,0
1746567478125,-18750000,-238275,0,0,0,0,0,0
1746567478170,-18750000,-55012,0,0,0,0,0,0
1746567478211,-18750000,-238275,0,0,0,0,0,0
1746567478252,-18750000,-55012,0,0,0,0,0,0
1746567478293,-18750000,128287,0,0,0,0,0,0
1746567478334,-18750000,-238275,0,0,0,0,0,0
1746567478375,-18750000,-421575,0,0,0,0,0,0
1746567478416,-18750000,-55012,0,0,0,0,0,0
1746567478461,-18750000,-55012,0,0,0,0,0,0
1746567478502,-18750000,-55012,0,0,0,0,0,0
1746567478543,-18750000,128287,0,0,0,0,0,0
1746567478584,-18750000,-55012,0,0,0,0,0,0
1746567478625,-18750000,-55012,0,0,0,0,0,0
1746567478666,-18750000,-238275,0,0,0,0,0,0
1746567478711,-18750000,-421575,0,0,0,0,0,0
1746567478752,-18750000,-421575,0,0,0,0,0,0
1746567478793,-18750000,-238275,0,0,0,0,0,0
1746567478834,-18750000,-238275,0,0,0,0,0,0
1746567478875,-18750000,-238275,0,0,0,0,0,0
1746567478916,-18750000,-238275,0,0,0,0,0,0
1746567478961,-18750000,-238275,0,0,0,0,0,0
1746567479002,-18750000,-55012,0,0,0,0,0,0
1746567479043,-18750000,-238275,0,0,0,0,0,0
1746567479084,-18750000,-55012,0,0,0,0,0,0
1746567479125,-18750000,-238275,0,0,0,0,0,0
1746567479166,-18750000,-238275,0,0,0,0,0,0
1746567479206,-18750000,-238275,0,0,0,0,0,0
1746567479247,-18750000,-238275,0,0,0,0,0,0
1746567479287,-18750000,128287,0,0,0,0,0,0
1746567479327,-18750000,-238275,0,0,0,0,0,0
1746567479367,-18750000,-55012,0,0,0,0,0,0
1746567479411,-18750000,-238275,0,0,0,0,0,0
1746567479452,-18750000,-55012,0,0,0,0,0,0
1746567479493,-18750000,-421575,0,0,0,0,0,0
1746567479534,-18750000,128287,0,0,0,0,0,0
1746567479575,-18750000,128287,0,0,0,0,0,0
1746567479616,-18750000,-55012,0,0,0,0,0,0
1746567479657,-18750000,128287,0,0,0,0,0,0
1746567479702,-18750000,-238275,0,0,0,0,0,0
1746567479743,-18750000,-55012,0,0,0,0,0,0
1746567479784,-18750000,-238275,0,0,0,0,0,0
1746567479825,-18750000,-238275,0,0,0,0,0,0
1746567479866,-18750000,-238275,0,0,0,0,0,0
1746567479907,-18750000,-238275,0,0,0,0,0,0
1746567479952,-18750000,-238275,0,0,0,0,0,0
1746567479993,-18750000,-55012,0,0,0,0,0,0
1746567480034,-18750000,-55012,0,0,0,0,0,0
1746567480075,-18750000,-55012,0,0,0,0,0,0
1746567480116,-18750000,-238275,0,0,0,0,0,0
1746567480157,-18750000,-238275,0,0,0,0,0,0
1746567480198,-18750000,-55012,0,0,0,0,0,0
1746567480243,-18750000,-421575,0,0,0,0,0,0
1746567480284,-18750000,-238275,0,0,0,0,0,0
1746567480325,-18750000,-55012,0,0,0,0,0,0
1746567480366,-18750000,-55012,0,0,0,0,0,0
1746567480407,-18750000,-55012,0,0,0,0,0,0
1746567480447,-18750000,-238275,0,0,0,0,0,0
1746567480488,-18750000,-55012,0,0,0,0,0,0
1746567480534,-18750000,-238275,0,0,0,0,0,0
1746567480575,-18750000,-238275,0,0,0,0,0,0
1746567480616,-18750000,-238275,0,0,0,0,0,0
1746567480657,-18750000,-55012,0,0,0,0,0,0
1746567480697,-18750000,-55012,0,0,0,0,0,0
1746567480738,-18750000,-55012,0,0,0,0,0,0
1746567480783,-18750000,-55012,0,0,0,0,0,0
1746567480824,-18750000,-238275,0,0,0,0,0,0
1746567480865,-18750000,-238275,0,0,0,0,0,0
1746567480906,-18750000,-55012,0,0,0,0,0,0
1746567480947,-18750000,-55012,0,0,0,0,0,0
1746567480988,-18750000,-238275,0,0,0,0,0,0
1746567481033,-18750000,-238275,0,0,0,0,0,0
1746567481074,-18750000,-238275,0,0,0,0,0,0
1746567481115,-18750000,-55012,0,0,0,0,0,0
1746567481156,-18750000,-55012,0,0,0,0,0,0
1746567481197,-18750000,-238275,0,0,0,0,0,0
1746567481238,-18750000,-55012,0,0,0,0,0,0
1746567481279,-18750000,-238275,0,0,0,0,0,0
1746567481320,-18750000,-238275,0,0,0,0,0,0
1746567481365,-18750000,128287,0,0,0,0,0,0
1746567481406,-18750000,-55012,0,0,0,0,0,0
1746567481447,-18750000,-55012,0,0,0,0,0,0
1746567481488,-18750000,-55012,0,0,0,0,0,0
1746567481529,-18750000,-238275,0,0,0,0,0,0
1746567481574,-18750000,-238275,0,0,0,0,0,0
1746567481615,-18750000,-238275,0,0,0,0,0,0
1746567481656,-18750000,-238275,0,0,0,0,0,0
1746567481697,-18750000,-238275,0,0,0,0,0,0
1746567481738,-18750000,-238275,0,0,0,0,0,0
1746567481779,-18750000,-55012,0,0,0,0,0,0
1746567481820,-18750000,-421575,0,0,0,0,0,0
1746567481865,-18750000,-55012,0,0,0,0,0,0
1746567481906,-18750000,-55012,0,0,0,0,0,0
1746567481947,-18750000,-238275,0,0,0,0,0,0
1746567481988,-18750000,-238275,0,0,0,0,0,0
1746567482029,-18750000,-238275,0,0,0,0,0,0
1746567482069,-18750000,-238275,0,0,0,0,0,0
1746567482114,-18750000,-421575,0,0,0,0,0,0
1746567482156,-18750000,-55012,0,0,0,0,0,0
1746567482197,-18750000,128287,0,0,0,0,0,0
1746567482237,-18750000,-55012,0,0,0,0,0,0
1746567482278,-18750000,-55012,0,0,0,0,0,0
1746567482320,-18750000,-238275,0,0,0,0,0,0
1746567482360,-18750000,-238275,0,0,0,0,0,0
1746567482405,-18750000,-55012,0,0,0,0,0,0
1746567482446,-18750000,-238275,0,0,0,0,0,0
1746567482487,-18750000,-238275,0,0,0,0,0,0
1746567482528,-18750000,-421575,0,0,0,0,0,0
1746567482569,-18750000,128287,0,0,0,0,0,0
1746567482610,-18750000,-55012,0,0,0,0,0,0
1746567482655,-18750000,-238275,0,0,0,0,0,0
1746567482696,-18750000,-55012,0,0,0,0,0,0
1746567482737,-18750000,-55012,0,0,0,0,0,0
1746567482778,-18750000,-238275,0,0,0,0,0,0
1746567482819,-18750000,-238275,0,0,0,0,0,0
1746567482860,-18750000,-55012,0,0,0,0,0,0
1746567482901,-18750000,-55012,0,0,0,0,0,0
1746567482946,-18750000,-55012,0,0,0,0,0,0
1746567482987,-18750000,-238275,0,0,0,0,0,0
1746567483028,-18750000,-55012,0,0,0,0,0,0
1746567483069,-18750000,-238275,0,0,0,0,0,0
1746567483110,-18750000,-55012,0,0,0,0,0,0
1746567483151,-18750000,-421575,0,0,0,0,0,0
1746567483192,-18750000,-55012,0,0,0,0,0,0
1746567483237,-18750000,-55012,0,0,0,0,0,0
1746567483278,-18750000,-238275,0,0,0,0,0,0
1746567483319,-18750000,-421575,0,0,0,0,0,0
1746567483360,-18750000,-421575,0,0,0,0,0,0
1746567483401,-18750000,-238275,0,0,0,0,0,0
1746567483442,-18750000,-238275,0,0,0,0,0,0
1746567483487,-18750000,-55012,0,0,0,0,0,0
1746567483528,-18750000,-55012,0,0,0,0,0,0
1746567483569,-18750000,128287,0,0,0,0,0,0
1746567483610,-18750000,-238275,0,0,0,0,0,0
1746567483651,-18750000,-238275,0,0,0,0,0,0
1746567483691,-18750000,-55012,0,0,0,0,0,0
1746567483736,-18750000,-55012,0,0,0,0,0,0
1746567483777,-18750000,-238275,0,0,0,0,0,0
1746567483818,-18750000,-238275,0,0,0,0,0,0
1746567483859,-18750000,-55012,0,0,0,0,0,0
1746567483900,-18750000,-238275,0,0,0,0,0,0
1746567483941,-18750000,-55012,0,0,0,0,0,0
1746567483982,-18750000,-238275,0,0,0,0,0,0
1746567484023,-18750000,-238275,0,0,0,0,0,0
1746567484068,-18750000,-238275,0,0,0,0,0,0
1746567484109,-18750000,-55012,0,0,0,0,0,0
1746567484150,-18750000,-238275,0,0,0,0,0,0
1746567484191,-18750000,-55012,0,0,0,0,0,0
1746567484232,-18750000,-421575,0,0,0,0,0,0
1746567484277,-18750000,-238275,0,0,0,0,0,0
1746567484318,-18750000,-55012,0,0,0,0,0,0
1746567484359,-18750000,128287,0,0,0,0,0,0
1746567484400,-18750000,128287,0,0,0,0,0,0
1746567484441,-18750000,-55012,0,0,0,0,0,0
1746567484482,-18750000,-55012,0,0,0,0,0,0
1746567484523,-18750000,-55012,0,0,0,0,0,0
1746567484568,-18750000,-55012,0,0,0,0,0,0
1746567484609,-18750000,-55012,0,0,0,0,0,0
1746567484650,-18750000,-55012,0,0,0,0,0,0
1746567484691,-18750000,-238275,0,0,0,0,0,0
1746567484732,-18750000,-238275,0,0,0,0,0,0
1746567484773,-18750000,-55012,0,0,0,0,0,0
1746567484818,-18750000,128287,0,0,0,0,0,0
1746567484859,-18750000,-55012,0,0,0,0,0,0
1746567484900,-18750000,-421575,0,0,0,0,0,0
1746567484941,-18750000,-55012,0,0,0,0,0,0
